技術指標,股票代號,名稱,價格,成交量,指標值,說明
RSI,6861,睿生光電,409.50,424683,47.37,RSI 低於 30，可能即將反彈
RSI,2408,南亞科,274.50,118906988,47.37,RSI 低於 30，可能即將反彈
RSI,2337,旺宏,144.00,143651268,47.37,RSI 低於 30，可能即將反彈
RSI,6806,森崴能源,12.65,127878,47.38,RSI 低於 30，可能即將反彈
RSI,2344,華邦電,117.50,184930796,47.38,RSI 低於 30，可能即將反彈
RSI,2424,隴華,19.95,250192,47.39,RSI 低於 30，可能即將反彈
RSI,6658,聯策,183.00,3916840,47.41,RSI 低於 30，可能即將反彈
RSI,6449,鈺邦,244.50,2070014,47.43,RSI 低於 30，可能即將反彈
RSI,8374,羅昇,102.00,8446308,47.44,RSI 低於 30，可能即將反彈
RSI,6531,愛普*,1025.00,5976731,47.45,RSI 低於 30，可能即將反彈
KD,6924,榮惠-KY創,159.50,529344,10.00,KD 指標大於 80，可能形成黃金交叉
KD,3576,聯合再生,19.25,68886114,10.00,KD 指標大於 80，可能形成黃金交叉
KD,3535,晶彩科,132.00,10977222,10.00,KD 指標大於 80，可能形成黃金交叉
KD,6141,柏承,34.15,4123963,9.98,KD 指標大於 80，可能形成黃金交叉
KD,6133,金橋,22.60,3080822,9.98,KD 指標大於 80，可能形成黃金交叉
KD,3167,大量,784.00,6069129,9.96,KD 指標大於 80，可能形成黃金交叉
KD,4916,事欣科,81.80,3578609,9.95,KD 指標大於 80，可能形成黃金交叉
KD,2314,台揚,13.30,794449,9.92,KD 指標大於 80，可能形成黃金交叉
KD,2911,麗嬰房,6.54,309907,9.92,KD 指標大於 80，可能形成黃金交叉
KD,3673,TPK-KY,75.40,31020207,9.91,KD 指標大於 80，可能形成黃金交叉
MACD,3008,大立光,3365.00,5982140,75.00,MACD 大於 0，可能進入上升趨勢
MACD,3167,大量,784.00,6069129,71.00,MACD 大於 0，可能進入上升趨勢
MACD,2368,金像電,1285.00,6451905,35.00,MACD 大於 0，可能進入上升趨勢
MACD,6805,富世達,1770.00,1131323,35.00,MACD 大於 0，可能進入上升趨勢
MACD,2404,漢唐,1030.00,4467827,25.00,MACD 大於 0，可能進入上升趨勢
MACD,4958,臻鼎-KY,408.50,37676251,20.00,MACD 大於 0，可能進入上升趨勢
MACD,7730,暉盛-創,218.50,172736,19.50,MACD 大於 0，可能進入上升趨勢
MACD,6139,亞翔,738.00,7855790,17.00,MACD 大於 0，可能進入上升趨勢
MACD,2233,宇隆,340.00,1517169,15.50,MACD 大於 0，可能進入上升趨勢
MACD,3090,日電貿,162.50,32596718,14.50,MACD 大於 0，可能進入上升趨勢
