技術指標,股票代號,名稱,價格,成交量,指標值,說明
RSI,6806,森崴能源,3.24,4347126,47.37,RSI 低於 30，可能即將反彈
RSI,3528,安馳,110.50,3310922,47.42,RSI 低於 30，可能即將反彈
RSI,1409,新纖,25.60,40189860,47.81,RSI 低於 30，可能即將反彈
RSI,2923,鼎固-KY,23.55,97046,48.01,RSI 低於 30，可能即將反彈
RSI,2399,映泰,48.05,18677608,48.07,RSI 低於 30，可能即將反彈
RSI,3576,聯合再生,18.00,39457299,48.45,RSI 低於 30，可能即將反彈
RSI,1471,首利,10.95,1502138,48.56,RSI 低於 30，可能即將反彈
RSI,2314,台揚,14.95,353091,48.62,RSI 低於 30，可能即將反彈
RSI,2543,皇昌,44.10,2753988,48.70,RSI 低於 30，可能即將反彈
RSI,7769,鴻勁,6975.00,1446331,48.76,RSI 低於 30，可能即將反彈
KD,2243,宏旭-KY,51.70,1614835,10.00,KD 指標大於 80，可能形成黃金交叉
KD,6525,捷敏-KY,143.00,4186904,10.00,KD 指標大於 80，可能形成黃金交叉
KD,4807,日成-KY,44.00,475295,10.00,KD 指標大於 80，可能形成黃金交叉
KD,6405,悅城,71.50,714399,10.00,KD 指標大於 80，可能形成黃金交叉
KD,6919,康霈*,109.00,53934831,9.99,KD 指標大於 80，可能形成黃金交叉
KD,2472,立隆電,402.00,18705072,9.99,KD 指標大於 80，可能形成黃金交叉
KD,2483,百容,39.65,8963992,9.99,KD 指標大於 80，可能形成黃金交叉
KD,1725,元禎,37.45,767095,9.99,KD 指標大於 80，可能形成黃金交叉
KD,2449,京元電子,308.50,52543047,9.98,KD 指標大於 80，可能形成黃金交叉
KD,7610,聯友金屬-創,2315.00,1985805,9.98,KD 指標大於 80，可能形成黃金交叉
MACD,2383,台光電,5600.00,1927746,400.00,MACD 大於 0，可能進入上升趨勢
MACD,2059,川湖,6865.00,449793,245.00,MACD 大於 0，可能進入上升趨勢
MACD,7610,聯友金屬-創,2315.00,1985805,210.00,MACD 大於 0，可能進入上升趨勢
MACD,7750,新代,2370.00,307498,150.00,MACD 大於 0，可能進入上升趨勢
MACD,6442,光聖,1945.00,657830,110.00,MACD 大於 0，可能進入上升趨勢
MACD,2327,國巨*,1080.00,93655965,96.00,MACD 大於 0，可能進入上升趨勢
MACD,6531,愛普*,1025.00,5511532,92.00,MACD 大於 0，可能進入上升趨勢
MACD,2360,致茂,2310.00,1983387,80.00,MACD 大於 0，可能進入上升趨勢
MACD,8996,高力,1590.00,5947423,75.00,MACD 大於 0，可能進入上升趨勢
MACD,2379,瑞昱,819.00,6727481,74.00,MACD 大於 0，可能進入上升趨勢
SMA,6515,穎崴,9450.00,195369,9450.00,均線持續上升，顯示多頭趨勢
SMA,7769,鴻勁,6975.00,1446331,7152.50,均線持續上升，顯示多頭趨勢
SMA,2059,川湖,6865.00,449793,6742.50,均線持續上升，顯示多頭趨勢
SMA,2383,台光電,5600.00,1927746,5400.00,均線持續上升，顯示多頭趨勢
SMA,3008,大立光,5195.00,2984416,5170.00,均線持續上升，顯示多頭趨勢
SMA,6669,緯穎,5130.00,1753502,5105.00,均線持續上升，顯示多頭趨勢
SMA,3443,創意,4860.00,4719521,4967.50,均線持續上升，顯示多頭趨勢
SMA,2454,聯發科,4390.00,12997743,4425.00,均線持續上升，顯示多頭趨勢
SMA,3661,世芯-KY,4380.00,2341823,4350.00,均線持續上升，顯示多頭趨勢
SMA,3653,健策,3965.00,2001751,3977.50,均線持續上升，顯示多頭趨勢
Momentum,6525,捷敏-KY,143.00,4186904,110.00,動能指標上升，顯示市場買氣強勁
Momentum,2243,宏旭-KY,51.70,1614835,110.00,動能指標上升，顯示市場買氣強勁
Momentum,4807,日成-KY,44.00,475295,110.00,動能指標上升，顯示市場買氣強勁
Momentum,6405,悅城,71.50,714399,110.00,動能指標上升，顯示市場買氣強勁
Momentum,6919,康霈*,109.00,53934831,109.99,動能指標上升，顯示市場買氣強勁
Momentum,2472,立隆電,402.00,18705072,109.99,動能指標上升，顯示市場買氣強勁
Momentum,2483,百容,39.65,8963992,109.99,動能指標上升，顯示市場買氣強勁
Momentum,1725,元禎,37.45,767095,109.99,動能指標上升，顯示市場買氣強勁
Momentum,2449,京元電子,308.50,52543047,109.98,動能指標上升，顯示市場買氣強勁
Momentum,7610,聯友金屬-創,2315.00,1985805,109.98,動能指標上升，顯示市場買氣強勁
ChipRatio,3481,群創,64.40,861089224,8610.89,籌碼集中度提升，顯示主力介入
ChipRatio,2409,友達,28.15,828311957,8283.12,籌碼集中度提升，顯示主力介入
ChipRatio,00403A,主動統一升級50,11.03,741910645,7419.11,籌碼集中度提升，顯示主力介入
ChipRatio,2002,中鋼,19.10,387667193,3876.67,籌碼集中度提升，顯示主力介入
ChipRatio,6116,彩晶,18.80,362004002,3620.04,籌碼集中度提升，顯示主力介入
ChipRatio,2344,華邦電,218.50,338003801,3380.04,籌碼集中度提升，顯示主力介入
ChipRatio,2303,聯電,145.50,307999583,3080.00,籌碼集中度提升，顯示主力介入
ChipRatio,6770,力積電,74.20,245700060,2457.00,籌碼集中度提升，顯示主力介入
ChipRatio,00981A,主動統一台股增長,31.50,244223683,2442.24,籌碼集中度提升，顯示主力介入
ChipRatio,00631L,元大台灣50正2,38.33,222547432,2225.47,籌碼集中度提升，顯示主力介入
Bollinger,00715L,期街口布蘭特正2,37.35,12518437,-2.94%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00665L,富邦恒生國企正2,8.40,57201377,-2.12%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,2603,長榮,193.00,16196533,-1.81%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,2105,正新,29.65,38482794,-0.83%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,2606,裕民,61.50,14448524,-0.28%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00712,復華富時不動產,8.60,70456220,-0.27%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00753L,中信中國50正2,8.93,30151758,0.28%,貼近布林下軌，落入超賣區間
Bollinger,00882,中信中國高股息,15.52,20618691,0.60%,貼近布林下軌，落入超賣區間
Bollinger,2027,大成鋼,41.00,22472299,0.71%,貼近布林下軌，落入超賣區間
Bollinger,00953B,群益優選非投等債,9.61,20183456,0.93%,貼近布林下軌，落入超賣區間
