技術指標,股票代號,名稱,價格,成交量,指標值,說明
RSI,6805,富世達,1995.00,3283287,47.39,RSI 低於 30，可能即將反彈
RSI,3167,大量,770.00,2047918,47.41,RSI 低於 30，可能即將反彈
RSI,3653,健策,4780.00,1333464,47.42,RSI 低於 30，可能即將反彈
RSI,8101,華冠,12.40,15178,48.06,RSI 低於 30，可能即將反彈
RSI,3017,奇鋐,2705.00,8453094,48.39,RSI 低於 30，可能即將反彈
RSI,6515,穎崴,10055.00,376752,48.45,RSI 低於 30，可能即將反彈
RSI,4807,日成-KY,21.45,789586,48.47,RSI 低於 30，可能即將反彈
RSI,3321,同泰,16.25,626918,48.65,RSI 低於 30，可能即將反彈
RSI,2540,愛山林,51.00,1065309,48.76,RSI 低於 30，可能即將反彈
RSI,3714,富采,74.60,68198557,48.76,RSI 低於 30，可能即將反彈
KD,00715L,期街口布蘭特正2,73.80,11798918,10.81,KD 指標大於 80，可能形成黃金交叉
KD,910861,神州-DR,4.51,701082,10.00,KD 指標大於 80，可能形成黃金交叉
KD,2489,瑞軒,46.20,87302261,10.00,KD 指標大於 80，可能形成黃金交叉
KD,3717,聯嘉投控,22.00,1859523,10.00,KD 指標大於 80，可能形成黃金交叉
KD,8210,勤誠,1265.00,2446851,10.00,KD 指標大於 80，可能形成黃金交叉
KD,6224,聚鼎,80.30,1795133,10.00,KD 指標大於 80，可能形成黃金交叉
KD,2426,鼎元,69.30,6019353,10.00,KD 指標大於 80，可能形成黃金交叉
KD,6928,攸泰科技,52.30,524145,9.99,KD 指標大於 80，可能形成黃金交叉
KD,6861,睿生光電,396.50,652186,9.99,KD 指標大於 80，可能形成黃金交叉
KD,2342,茂矽,39.70,7017435,9.97,KD 指標大於 80，可能形成黃金交叉
MACD,2454,聯發科,3155.00,10091886,285.00,MACD 大於 0，可能進入上升趨勢
MACD,7769,鴻勁,5600.00,1451459,220.00,MACD 大於 0，可能進入上升趨勢
MACD,3443,創意,4835.00,4179087,150.00,MACD 大於 0，可能進入上升趨勢
MACD,8210,勤誠,1265.00,2446851,115.00,MACD 大於 0，可能進入上升趨勢
MACD,2059,川湖,4140.00,584743,85.00,MACD 大於 0，可能進入上升趨勢
MACD,7610,聯友金屬-創,729.00,1177726,66.00,MACD 大於 0，可能進入上升趨勢
MACD,6830,汎銓,975.00,2893229,50.00,MACD 大於 0，可能進入上升趨勢
MACD,6831,邁科,520.00,1668989,47.00,MACD 大於 0，可能進入上升趨勢
MACD,6451,訊芯-KY,521.00,10741719,47.00,MACD 大於 0，可能進入上升趨勢
MACD,7749,意騰-KY,515.00,1087527,46.50,MACD 大於 0，可能進入上升趨勢
SMA,6515,穎崴,10055.00,376752,10377.50,均線持續上升，顯示多頭趨勢
SMA,7769,鴻勁,5600.00,1451459,5490.00,均線持續上升，顯示多頭趨勢
SMA,3653,健策,4780.00,1333464,5040.00,均線持續上升，顯示多頭趨勢
SMA,6669,緯穎,4755.00,2117538,4807.50,均線持續上升，顯示多頭趨勢
SMA,3443,創意,4835.00,4179087,4760.00,均線持續上升，顯示多頭趨勢
SMA,2383,台光電,4730.00,2020545,4742.50,均線持續上升，顯示多頭趨勢
SMA,3661,世芯-KY,4150.00,1855207,4200.00,均線持續上升，顯示多頭趨勢
SMA,2059,川湖,4140.00,584743,4097.50,均線持續上升，顯示多頭趨勢
SMA,2454,聯發科,3155.00,10091886,3012.50,均線持續上升，顯示多頭趨勢
SMA,3665,貿聯-KY,2875.00,2106864,2907.50,均線持續上升，顯示多頭趨勢
Momentum,00715L,期街口布蘭特正2,73.80,11798918,110.81,動能指標上升，顯示市場買氣強勁
Momentum,2489,瑞軒,46.20,87302261,110.00,動能指標上升，顯示市場買氣強勁
Momentum,910861,神州-DR,4.51,701082,110.00,動能指標上升，顯示市場買氣強勁
Momentum,3717,聯嘉投控,22.00,1859523,110.00,動能指標上升，顯示市場買氣強勁
