技術指標,股票代號,名稱,價格,成交量,指標值,說明
RSI,009819,中信數據及電力,10.89,170265430,46.48,RSI 低於 30，可能即將反彈
RSI,1441,大東,12.60,318616,47.37,RSI 低於 30，可能即將反彈
RSI,6451,訊芯-KY,402.00,1408319,47.38,RSI 低於 30，可能即將反彈
RSI,6830,汎銓,723.00,736877,47.38,RSI 低於 30，可能即將反彈
RSI,4739,康普,90.50,10647278,47.38,RSI 低於 30，可能即將反彈
RSI,1711,永光,50.90,8632432,47.39,RSI 低於 30，可能即將反彈
RSI,8271,宇瞻,200.00,1825476,47.39,RSI 低於 30，可能即將反彈
RSI,6426,統新,216.00,5213555,47.42,RSI 低於 30，可能即將反彈
RSI,3138,耀登,157.00,4633020,47.50,RSI 低於 30，可能即將反彈
RSI,6919,康霈*,99.70,11152432,47.66,RSI 低於 30，可能即將反彈
KD,6743,安普新,25.30,365267,10.00,KD 指標大於 80，可能形成黃金交叉
KD,8028,昇陽半導體,242.00,23754243,10.00,KD 指標大於 80，可能形成黃金交叉
KD,8210,勤誠,1210.00,5363957,10.00,KD 指標大於 80，可能形成黃金交叉
KD,3432,台端,18.70,424443,10.00,KD 指標大於 80，可能形成黃金交叉
KD,3209,全科,54.50,13248712,9.99,KD 指標大於 80，可能形成黃金交叉
KD,6861,睿生光電,259.00,2107986,9.98,KD 指標大於 80，可能形成黃金交叉
KD,1454,台富,13.80,323721,9.96,KD 指標大於 80，可能形成黃金交叉
KD,1727,中華化,70.70,24145751,9.95,KD 指標大於 80，可能形成黃金交叉
KD,6658,聯策,110.50,8773691,9.95,KD 指標大於 80，可能形成黃金交叉
KD,2399,映泰,43.65,49139699,9.95,KD 指標大於 80，可能形成黃金交叉
MACD,6669,緯穎,4635.00,5019268,385.00,MACD 大於 0，可能進入上升趨勢
MACD,2383,台光電,4475.00,4429294,375.00,MACD 大於 0，可能進入上升趨勢
MACD,3017,奇鋐,2945.00,5243084,265.00,MACD 大於 0，可能進入上升趨勢
MACD,3661,世芯-KY,4215.00,3295842,235.00,MACD 大於 0，可能進入上升趨勢
MACD,2454,聯發科,2435.00,22985015,220.00,MACD 大於 0，可能進入上升趨勢
MACD,2059,川湖,3795.00,1669831,210.00,MACD 大於 0，可能進入上升趨勢
MACD,2368,金像電,1390.00,8735359,125.00,MACD 大於 0，可能進入上升趨勢
MACD,3443,創意,4035.00,1807025,125.00,MACD 大於 0，可能進入上升趨勢
MACD,8210,勤誠,1210.00,5363957,110.00,MACD 大於 0，可能進入上升趨勢
MACD,2330,台積電,2185.00,52391785,105.00,MACD 大於 0，可能進入上升趨勢
SMA,6515,穎崴,10060.00,550302,10395.00,均線持續上升，顯示多頭趨勢
SMA,3653,健策,5370.00,469524,5340.00,均線持續上升，顯示多頭趨勢
SMA,7769,鴻勁,4730.00,1463618,4770.00,均線持續上升，顯示多頭趨勢
SMA,6669,緯穎,4635.00,5019268,4442.50,均線持續上升，顯示多頭趨勢
SMA,2383,台光電,4475.00,4429294,4287.50,均線持續上升，顯示多頭趨勢
SMA,3661,世芯-KY,4215.00,3295842,4097.50,均線持續上升，顯示多頭趨勢
SMA,3443,創意,4035.00,1807025,3972.50,均線持續上升，顯示多頭趨勢
SMA,2059,川湖,3795.00,1669831,3690.00,均線持續上升，顯示多頭趨勢
SMA,3017,奇鋐,2945.00,5243084,2812.50,均線持續上升，顯示多頭趨勢
SMA,3665,貿聯-KY,2765.00,3511772,2760.00,均線持續上升，顯示多頭趨勢
Momentum,8028,昇陽半導體,242.00,23754243,110.00,動能指標上升，顯示市場買氣強勁
Momentum,6743,安普新,25.30,365267,110.00,動能指標上升，顯示市場買氣強勁
Momentum,8210,勤誠,1210.00,5363957,110.00,動能指標上升，顯示市場買氣強勁
Momentum,3432,台端,18.70,424443,110.00,動能指標上升，顯示市場買氣強勁
Momentum,3209,全科,54.50,13248712,109.99,動能指標上升，顯示市場買氣強勁
Momentum,6861,睿生光電,259.00,2107986,109.98,動能指標上升，顯示市場買氣強勁
Momentum,1454,台富,13.80,323721,109.96,動能指標上升，顯示市場買氣強勁
Momentum,1727,中華化,70.70,24145751,109.95,動能指標上升，顯示市場買氣強勁
Momentum,6658,聯策,110.50,8773691,109.95,動能指標上升，顯示市場買氣強勁
Momentum,2399,映泰,43.65,49139699,109.95,動能指標上升，顯示市場買氣強勁
ChipRatio,00981A,主動統一台股增長,27.80,673449087,6734.49,籌碼集中度提升，顯示主力介入
ChipRatio,00631L,元大台灣50正2,28.44,278463100,2784.63,籌碼集中度提升，顯示主力介入
ChipRatio,00992A,主動群益科技創新,16.93,245107655,2451.08,籌碼集中度提升，顯示主力介入
ChipRatio,00632R,元大台灣50反1,12.02,239041239,2390.41,籌碼集中度提升，顯示主力介入
ChipRatio,3481,群創,23.40,233909107,2339.09,籌碼集中度提升，顯示主力介入
ChipRatio,009816,凱基台灣TOP50,12.87,206192629,2061.93,籌碼集中度提升，顯示主力介入
ChipRatio,2409,友達,17.20,203074622,2030.75,籌碼集中度提升，顯示主力介入
ChipRatio,2303,聯電,74.50,180527350,1805.27,籌碼集中度提升，顯示主力介入
ChipRatio,009819,中信數據及電力,10.89,170265430,1702.65,籌碼集中度提升，顯示主力介入
ChipRatio,2337,旺宏,132.00,150260221,1502.60,籌碼集中度提升，顯示主力介入
