技術指標,股票代號,名稱,價格,成交量,指標值,說明
RSI,6451,訊芯-KY,328.50,3822247,47.37,RSI 低於 30，可能即將反彈
RSI,9136,巨騰-DR,8.88,3748102,47.39,RSI 低於 30，可能即將反彈
RSI,3661,世芯-KY,2750.00,4353558,47.50,RSI 低於 30，可能即將反彈
RSI,2481,強茂,88.70,33255495,47.53,RSI 低於 30，可能即將反彈
RSI,7799,禾榮科,357.00,815086,47.60,RSI 低於 30，可能即將反彈
RSI,3715,定穎投控,185.00,67375265,47.62,RSI 低於 30，可能即將反彈
RSI,2484,希華,28.15,13019869,47.67,RSI 低於 30，可能即將反彈
RSI,6152,百一,16.45,4703472,47.75,RSI 低於 30，可能即將反彈
RSI,2424,隴華,26.40,276441,47.78,RSI 低於 30，可能即將反彈
RSI,4919,新唐,94.90,22203806,48.07,RSI 低於 30，可能即將反彈
KD,00715L,期街口布蘭特正2,62.60,60176383,13.41,KD 指標大於 80，可能形成黃金交叉
KD,1906,寶隆,12.65,1716537,10.00,KD 指標大於 80，可能形成黃金交叉
KD,9929,秋雨,12.65,95063,10.00,KD 指標大於 80，可能形成黃金交叉
KD,2231,為升,137.50,6351614,10.00,KD 指標大於 80，可能形成黃金交叉
KD,3054,立萬利,68.30,113777,9.98,KD 指標大於 80，可能形成黃金交叉
KD,2497,怡利電,48.50,1758600,9.98,KD 指標大於 80，可能形成黃金交叉
KD,7721,微程式,67.30,889469,9.97,KD 指標大於 80，可能形成黃金交叉
KD,3545,敦泰,49.70,8313735,9.96,KD 指標大於 80，可能形成黃金交叉
KD,1563,巧新,44.20,1147242,9.95,KD 指標大於 80，可能形成黃金交叉
KD,1323,永裕,21.00,446916,9.95,KD 指標大於 80，可能形成黃金交叉
MACD,7750,新代,1340.00,332940,55.00,MACD 大於 0，可能進入上升趨勢
MACD,3167,大量,409.00,1846054,37.00,MACD 大於 0，可能進入上升趨勢
MACD,8996,高力,895.00,4647163,30.00,MACD 大於 0，可能進入上升趨勢
MACD,3665,貿聯-KY,1880.00,2378953,20.00,MACD 大於 0，可能進入上升趨勢
MACD,8046,南電,580.00,19641148,19.00,MACD 大於 0，可能進入上升趨勢
MACD,6830,汎銓,452.00,3836227,17.50,MACD 大於 0，可能進入上升趨勢
MACD,3563,牧德,844.00,5015059,15.00,MACD 大於 0，可能進入上升趨勢
MACD,2231,為升,137.50,6351614,12.50,MACD 大於 0，可能進入上升趨勢
MACD,2049,上銀,247.00,7104811,12.00,MACD 大於 0，可能進入上升趨勢
MACD,7765,中華資安,232.00,460064,12.00,MACD 大於 0，可能進入上升趨勢
SMA,6515,穎崴,7675.00,127610,7795.00,均線持續上升，顯示多頭趨勢
SMA,3653,健策,3890.00,1272254,3965.00,均線持續上升，顯示多頭趨勢
SMA,7769,鴻勁,3710.00,961874,3750.00,均線持續上升，顯示多頭趨勢
SMA,2059,川湖,3460.00,454470,3530.00,均線持續上升，顯示多頭趨勢
SMA,6669,緯穎,3370.00,1218701,3382.50,均線持續上升，顯示多頭趨勢
SMA,3661,世芯-KY,2750.00,4353558,2895.00,均線持續上升，顯示多頭趨勢
SMA,2383,台光電,2785.00,3755290,2847.50,均線持續上升，顯示多頭趨勢
SMA,3443,創意,2310.00,2500860,2385.00,均線持續上升，顯示多頭趨勢
SMA,3533,嘉澤,2220.00,2251377,2240.00,均線持續上升，顯示多頭趨勢
SMA,3008,大立光,2180.00,503415,2200.00,均線持續上升，顯示多頭趨勢
Momentum,00715L,期街口布蘭特正2,62.60,60176383,113.41,動能指標上升，顯示市場買氣強勁
Momentum,1906,寶隆,12.65,1716537,110.00,動能指標上升，顯示市場買氣強勁
Momentum,2231,為升,137.50,6351614,110.00,動能指標上升，顯示市場買氣強勁
Momentum,9929,秋雨,12.65,95063,110.00,動能指標上升，顯示市場買氣強勁
Momentum,3054,立萬利,68.30,113777,109.98,動能指標上升，顯示市場買氣強勁
Momentum,2497,怡利電,48.50,1758600,109.98,動能指標上升，顯示市場買氣強勁
Momentum,7721,微程式,67.30,889469,109.97,動能指標上升，顯示市場買氣強勁
Momentum,3545,敦泰,49.70,8313735,109.96,動能指標上升，顯示市場買氣強勁
Momentum,1563,巧新,44.20,1147242,109.95,動能指標上升，顯示市場買氣強勁
Momentum,1323,永裕,21.00,446916,109.95,動能指標上升，顯示市場買氣強勁
ChipRatio,00981A,主動統一台股增長,20.45,246384293,2463.84,籌碼集中度提升，顯示主力介入
ChipRatio,6770,力積電,58.10,206031533,2060.32,籌碼集中度提升，顯示主力介入
ChipRatio,009816,凱基台灣TOP50,10.46,198766010,1987.66,籌碼集中度提升，顯示主力介入
ChipRatio,3481,群創,24.60,192977701,1929.78,籌碼集中度提升，顯示主力介入
ChipRatio,0050,元大台灣50,73.90,175515568,1755.16,籌碼集中度提升，顯示主力介入
ChipRatio,2344,華邦電,93.00,152254475,1522.54,籌碼集中度提升，顯示主力介入
ChipRatio,00632R,元大台灣50反1,14.52,144544120,1445.44,籌碼集中度提升，顯示主力介入
ChipRatio,1303,南亞,81.40,132818379,1328.18,籌碼集中度提升，顯示主力介入
ChipRatio,2313,華通,263.00,132499877,1325.00,籌碼集中度提升，顯示主力介入
ChipRatio,2408,南亞科,220.50,125717079,1257.17,籌碼集中度提升，顯示主力介入
