技術指標,股票代號,名稱,價格,成交量,指標值,說明
RSI,6669,緯穎,2165.00,9125545,48.33,RSI 低於 30，可能即將反彈
RSI,2351,順德,236.00,11722519,48.41,RSI 低於 30，可能即將反彈
RSI,6225,天瀚,60.40,152119,48.75,RSI 低於 30，可能即將反彈
RSI,2314,台揚,10.50,314583,48.84,RSI 低於 30，可能即將反彈
RSI,3296,勝德,26.05,163690,49.10,RSI 低於 30，可能即將反彈
RSI,2236,百達-KY,114.00,2111973,49.14,RSI 低於 30，可能即將反彈
RSI,6689,伊雲谷,67.00,2460921,49.16,RSI 低於 30，可能即將反彈
RSI,1590,亞德客-KY,1240.00,917020,49.21,RSI 低於 30，可能即將反彈
RSI,00909,國泰數位支付服務,45.55,1987340,49.24,RSI 低於 30，可能即將反彈
RSI,1529,樂事綠能,14.80,3885317,49.25,RSI 低於 30，可能即將反彈
KD,2033,佳大,28.05,1238288,10.00,KD 指標大於 80，可能形成黃金交叉
KD,2489,瑞軒,41.25,36281643,10.00,KD 指標大於 80，可能形成黃金交叉
KD,6426,統新,330.00,2826802,10.00,KD 指標大於 80，可能形成黃金交叉
KD,1709,和益,39.05,21302413,10.00,KD 指標大於 80，可能形成黃金交叉
KD,7799,禾榮科,457.00,1643273,9.99,KD 指標大於 80，可能形成黃金交叉
KD,4956,光鋐,35.25,7633753,9.98,KD 指標大於 80，可能形成黃金交叉
KD,2338,光罩,50.70,26655259,9.98,KD 指標大於 80，可能形成黃金交叉
KD,4977,眾達-KY,176.50,5346322,9.97,KD 指標大於 80，可能形成黃金交叉
KD,6933,AMAX-KY,314.50,932211,9.97,KD 指標大於 80，可能形成黃金交叉
KD,2413,環科,53.00,6868994,9.96,KD 指標大於 80，可能形成黃金交叉
MACD,2059,川湖,12045.00,454477,330.00,MACD 大於 0，可能進入上升趨勢
MACD,3008,大立光,6225.00,2427181,170.00,MACD 大於 0，可能進入上升趨勢
MACD,3443,創意,6170.00,1261412,135.00,MACD 大於 0，可能進入上升趨勢
MACD,5269,祥碩,1475.00,1571251,105.00,MACD 大於 0，可能進入上升趨勢
MACD,2454,聯發科,4530.00,6640865,100.00,MACD 大於 0，可能進入上升趨勢
MACD,3406,玉晶光,1005.00,4089353,90.00,MACD 大於 0，可能進入上升趨勢
MACD,8996,高力,1300.00,1197638,80.00,MACD 大於 0，可能進入上升趨勢
MACD,7610,聯友金屬-創,1730.00,1215127,75.00,MACD 大於 0，可能進入上升趨勢
MACD,6442,光聖,1575.00,2503186,65.00,MACD 大於 0，可能進入上升趨勢
MACD,3017,奇鋐,3175.00,2744795,60.00,MACD 大於 0，可能進入上升趨勢
SMA,2059,川湖,12045.00,454477,11880.00,均線持續上升，顯示多頭趨勢
SMA,6515,穎崴,6210.00,337561,6260.00,均線持續上升，顯示多頭趨勢
SMA,3008,大立光,6225.00,2427181,6140.00,均線持續上升，顯示多頭趨勢
SMA,7769,鴻勁,6125.00,437655,6130.00,均線持續上升，顯示多頭趨勢
SMA,3443,創意,6170.00,1261412,6102.50,均線持續上升，顯示多頭趨勢
SMA,3653,健策,5240.00,1608326,5275.00,均線持續上升，顯示多頭趨勢
SMA,2383,台光電,5085.00,1686031,5100.00,均線持續上升，顯示多頭趨勢
SMA,2454,聯發科,4530.00,6640865,4480.00,均線持續上升，顯示多頭趨勢
SMA,3661,世芯-KY,3345.00,1986894,3350.00,均線持續上升，顯示多頭趨勢
SMA,3017,奇鋐,3175.00,2744795,3145.00,均線持續上升，顯示多頭趨勢
Momentum,2489,瑞軒,41.25,36281643,110.00,動能指標上升，顯示市場買氣強勁
Momentum,6426,統新,330.00,2826802,110.00,動能指標上升，顯示市場買氣強勁
Momentum,2033,佳大,28.05,1238288,110.00,動能指標上升，顯示市場買氣強勁
Momentum,1709,和益,39.05,21302413,110.00,動能指標上升，顯示市場買氣強勁
Momentum,7799,禾榮科,457.00,1643273,109.99,動能指標上升，顯示市場買氣強勁
Momentum,4956,光鋐,35.25,7633753,109.98,動能指標上升，顯示市場買氣強勁
Momentum,2338,光罩,50.70,26655259,109.98,動能指標上升，顯示市場買氣強勁
Momentum,4977,眾達-KY,176.50,5346322,109.97,動能指標上升，顯示市場買氣強勁
Momentum,6933,AMAX-KY,314.50,932211,109.97,動能指標上升，顯示市場買氣強勁
Momentum,2413,環科,53.00,6868994,109.96,動能指標上升，顯示市場買氣強勁
ChipRatio,2409,友達,29.40,262801666,2628.02,籌碼集中度提升，顯示主力介入
ChipRatio,00406A,主動中信台灣收益,9.34,200946349,2009.46,籌碼集中度提升，顯示主力介入
ChipRatio,00712,復華富時不動產,8.21,153401470,1534.01,籌碼集中度提升，顯示主力介入
ChipRatio,00981A,主動統一台股增長,28.33,142995444,1429.95,籌碼集中度提升，顯示主力介入
ChipRatio,00919,群益台灣精選高息,31.99,123788209,1237.88,籌碼集中度提升，顯示主力介入
ChipRatio,2303,聯電,142.00,117165966,1171.66,籌碼集中度提升，顯示主力介入
ChipRatio,00918,大華優利高填息30,35.68,116676754,1166.77,籌碼集中度提升，顯示主力介入
ChipRatio,00685L,群益臺灣加權正2,11.73,110449849,1104.50,籌碼集中度提升，顯示主力介入
ChipRatio,3481,群創,48.70,99548905,995.49,籌碼集中度提升，顯示主力介入
ChipRatio,00631L,元大台灣50正2,35.56,99378742,993.79,籌碼集中度提升，顯示主力介入
Bollinger,00896,中信綠能及電動車,26.42,9413566,-0.81%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00999A,主動野村臺灣高息,10.95,10957934,-0.13%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00637L,元大滬深300正2,19.17,33230448,-0.10%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,2618,長榮航,41.30,10972884,-0.04%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00945B,凱基美國非投等債,14.29,4779155,-0.04%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,1402,遠東新,27.40,11778604,-0.01%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,2610,華航,19.95,12213671,-0.01%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,2002,中鋼,18.65,26366296,0.20%,貼近布林下軌，落入超賣區間
Bollinger,00409A,主動復華全球50,9.46,12815224,0.21%,貼近布林下軌，落入超賣區間
Bollinger,00981A,主動統一台股增長,28.33,142995444,0.25%,貼近布林下軌，落入超賣區間
