技術指標,股票代號,名稱,價格,成交量,指標值,說明
RSI,6225,天瀚,21.60,26485,47.37,RSI 低於 30，可能即將反彈
RSI,2243,宏旭-KY,46.55,2310038,47.38,RSI 低於 30，可能即將反彈
RSI,1714,和桐,18.35,26230232,47.42,RSI 低於 30，可能即將反彈
RSI,6177,達麗,45.90,7130141,47.66,RSI 低於 30，可能即將反彈
RSI,3042,晶技,198.00,46094673,47.83,RSI 低於 30，可能即將反彈
RSI,2537,聯上發,11.10,5217297,48.05,RSI 低於 30，可能即將反彈
RSI,2501,國建,24.85,9637556,48.07,RSI 低於 30，可能即將反彈
RSI,2524,京城,36.50,297557,48.18,RSI 低於 30，可能即將反彈
RSI,4976,佳凌,40.95,8698786,48.26,RSI 低於 30，可能即將反彈
RSI,9906,欣巴巴,43.70,456278,48.29,RSI 低於 30，可能即將反彈
KD,009821,野村稀土關鍵資源,17.21,98536665,10.60,KD 指標大於 80，可能形成黃金交叉
KD,6202,盛群,73.70,6668630,10.00,KD 指標大於 80，可能形成黃金交叉
KD,6213,聯茂,308.00,36208426,10.00,KD 指標大於 80，可能形成黃金交叉
KD,7795,長廣,451.00,1320640,10.00,KD 指標大於 80，可能形成黃金交叉
KD,2481,強茂,176.00,4035369,10.00,KD 指標大於 80，可能形成黃金交叉
KD,3149,正達,104.50,7386968,10.00,KD 指標大於 80，可能形成黃金交叉
KD,3028,增你強,82.50,7139869,10.00,KD 指標大於 80，可能形成黃金交叉
KD,8261,富鼎,236.50,1392680,10.00,KD 指標大於 80，可能形成黃金交叉
KD,2351,順德,214.50,8471649,10.00,KD 指標大於 80，可能形成黃金交叉
KD,3257,虹冠電,67.20,2642935,9.98,KD 指標大於 80，可能形成黃金交叉
MACD,2059,川湖,7550.00,967008,685.00,MACD 大於 0，可能進入上升趨勢
MACD,2383,台光電,5825.00,2030502,225.00,MACD 大於 0，可能進入上升趨勢
MACD,7610,聯友金屬-創,2505.00,974501,190.00,MACD 大於 0，可能進入上升趨勢
MACD,2345,智邦,2595.00,3410352,160.00,MACD 大於 0，可能進入上升趨勢
MACD,6442,光聖,2085.00,1557238,140.00,MACD 大於 0，可能進入上升趨勢
MACD,2330,台積電,2510.00,45207883,100.00,MACD 大於 0，可能進入上升趨勢
MACD,2379,瑞昱,900.00,7335818,81.00,MACD 大於 0，可能進入上升趨勢
MACD,2454,聯發科,4465.00,11596124,75.00,MACD 大於 0，可能進入上升趨勢
MACD,3189,景碩,796.00,20663905,72.00,MACD 大於 0，可能進入上升趨勢
MACD,6805,富世達,1820.00,1121658,65.00,MACD 大於 0，可能進入上升趨勢
SMA,6515,穎崴,9460.00,352535,9455.00,均線持續上升，顯示多頭趨勢
SMA,2059,川湖,7550.00,967008,7207.50,均線持續上升，顯示多頭趨勢
SMA,7769,鴻勁,6915.00,1204698,6945.00,均線持續上升，顯示多頭趨勢
SMA,2383,台光電,5825.00,2030502,5712.50,均線持續上升，顯示多頭趨勢
SMA,3008,大立光,5185.00,1874016,5190.00,均線持續上升，顯示多頭趨勢
SMA,6669,緯穎,4855.00,2000502,4855.00,均線持續上升，顯示多頭趨勢
SMA,3443,創意,4755.00,2992095,4807.50,均線持續上升，顯示多頭趨勢
SMA,2454,聯發科,4465.00,11596124,4427.50,均線持續上升，顯示多頭趨勢
SMA,3661,世芯-KY,4325.00,2381897,4352.50,均線持續上升，顯示多頭趨勢
SMA,3653,健策,3840.00,1448778,3902.50,均線持續上升，顯示多頭趨勢
Momentum,009821,野村稀土關鍵資源,17.21,98536665,110.60,動能指標上升，顯示市場買氣強勁
Momentum,6213,聯茂,308.00,36208426,110.00,動能指標上升，顯示市場買氣強勁
Momentum,3149,正達,104.50,7386968,110.00,動能指標上升，顯示市場買氣強勁
Momentum,2351,順德,214.50,8471649,110.00,動能指標上升，顯示市場買氣強勁
Momentum,6202,盛群,73.70,6668630,110.00,動能指標上升，顯示市場買氣強勁
Momentum,3028,增你強,82.50,7139869,110.00,動能指標上升，顯示市場買氣強勁
Momentum,8261,富鼎,236.50,1392680,110.00,動能指標上升，顯示市場買氣強勁
Momentum,2481,強茂,176.00,4035369,110.00,動能指標上升，顯示市場買氣強勁
Momentum,7795,長廣,451.00,1320640,110.00,動能指標上升，顯示市場買氣強勁
Momentum,3257,虹冠電,67.20,2642935,109.98,動能指標上升，顯示市場買氣強勁
ChipRatio,3481,群創,66.00,954222795,9542.23,籌碼集中度提升，顯示主力介入
ChipRatio,2344,華邦電,222.00,403194761,4031.95,籌碼集中度提升，顯示主力介入
ChipRatio,00403A,主動統一升級50,11.38,400006178,4000.06,籌碼集中度提升，顯示主力介入
ChipRatio,6116,彩晶,19.95,316411406,3164.11,籌碼集中度提升，顯示主力介入
ChipRatio,2409,友達,30.95,297702512,2977.03,籌碼集中度提升，顯示主力介入
ChipRatio,00631L,元大台灣50正2,41.32,290716085,2907.16,籌碼集中度提升，顯示主力介入
ChipRatio,00632R,元大台灣50反1,9.65,273674962,2736.75,籌碼集中度提升，顯示主力介入
ChipRatio,00981A,主動統一台股增長,32.23,267931647,2679.32,籌碼集中度提升，顯示主力介入
ChipRatio,00405A,主動富邦台灣龍耀,9.79,190248610,1902.49,籌碼集中度提升，顯示主力介入
ChipRatio,1802,台玻,76.60,172733646,1727.34,籌碼集中度提升，顯示主力介入
Bollinger,00686R,群益臺灣加權反1,0.95,15135335,-1.29%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00665L,富邦恒生國企正2,8.32,43589869,-1.25%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00632R,元大台灣50反1,9.65,273674962,-0.72%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00676R,富邦臺灣加權反1,5.32,14135531,-0.70%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00664R,國泰臺灣加權反1,1.56,49579047,-0.52%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00712,復華富時不動產,8.57,39183720,-0.26%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,2603,長榮,193.00,16263171,-0.03%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00882,中信中國高股息,15.55,16587515,0.93%,貼近布林下軌，落入超賣區間
Bollinger,2027,大成鋼,41.10,14737337,1.07%,貼近布林下軌，落入超賣區間
Bollinger,00953B,群益優選非投等債,9.63,31503388,1.17%,貼近布林下軌，落入超賣區間
