技術指標,股票代號,名稱,價格,成交量,指標值,說明
RSI,00715L,期街口布蘭特正2,38.49,18233482,46.09,RSI 低於 30，可能即將反彈
RSI,2305,全友,29.35,8879137,47.38,RSI 低於 30，可能即將反彈
RSI,3229,晟鈦,44.25,967190,48.10,RSI 低於 30，可能即將反彈
RSI,00642U,期元大S&P石油,24.79,7435666,48.13,RSI 低於 30，可能即將反彈
RSI,2493,揚博,205.50,6651161,48.30,RSI 低於 30，可能即將反彈
RSI,6226,光鼎,20.80,18438052,48.60,RSI 低於 30，可能即將反彈
RSI,2006,東和鋼鐵,78.40,5039468,48.73,RSI 低於 30，可能即將反彈
RSI,1435,中福,23.00,46613,48.83,RSI 低於 30，可能即將反彈
RSI,2332,友訊,22.90,71893041,48.98,RSI 低於 30，可能即將反彈
RSI,6412,群電,78.60,3150167,49.00,RSI 低於 30，可能即將反彈
KD,6213,聯茂,341.00,26865735,10.00,KD 指標大於 80，可能形成黃金交叉
KD,8039,台虹,220.00,7676388,10.00,KD 指標大於 80，可能形成黃金交叉
KD,7610,聯友金屬-創,1595.00,268832,10.00,KD 指標大於 80，可能形成黃金交叉
KD,2465,麗臺,85.80,3001815,10.00,KD 指標大於 80，可能形成黃金交叉
KD,6799,來頡,87.00,457014,9.99,KD 指標大於 80，可能形成黃金交叉
KD,6770,力積電,66.10,240808216,9.98,KD 指標大於 80，可能形成黃金交叉
KD,6269,台郡,61.70,6285859,9.98,KD 指標大於 80，可能形成黃金交叉
KD,3032,偉訓,87.10,2465806,9.97,KD 指標大於 80，可能形成黃金交叉
KD,6451,訊芯-KY,430.00,1938530,9.97,KD 指標大於 80，可能形成黃金交叉
KD,2489,瑞軒,33.10,23176014,9.97,KD 指標大於 80，可能形成黃金交叉
MACD,7769,鴻勁,6530.00,628017,340.00,MACD 大於 0，可能進入上升趨勢
MACD,6515,穎崴,6885.00,496898,310.00,MACD 大於 0，可能進入上升趨勢
MACD,3443,創意,4390.00,2175518,245.00,MACD 大於 0，可能進入上升趨勢
MACD,3661,世芯-KY,3610.00,2014461,220.00,MACD 大於 0，可能進入上升趨勢
MACD,3008,大立光,4575.00,4740431,220.00,MACD 大於 0，可能進入上升趨勢
MACD,3653,健策,4340.00,3016143,195.00,MACD 大於 0，可能進入上升趨勢
MACD,7610,聯友金屬-創,1595.00,268832,145.00,MACD 大於 0，可能進入上升趨勢
MACD,2454,聯發科,4000.00,12935125,135.00,MACD 大於 0，可能進入上升趨勢
MACD,3017,奇鋐,2730.00,5823988,130.00,MACD 大於 0，可能進入上升趨勢
MACD,7750,新代,2460.00,471755,130.00,MACD 大於 0，可能進入上升趨勢
SMA,2059,川湖,9470.00,727099,9482.50,均線持續上升，顯示多頭趨勢
SMA,6515,穎崴,6885.00,496898,6730.00,均線持續上升，顯示多頭趨勢
SMA,7769,鴻勁,6530.00,628017,6360.00,均線持續上升，顯示多頭趨勢
SMA,6669,緯穎,6175.00,2205262,6190.00,均線持續上升，顯示多頭趨勢
SMA,2383,台光電,5245.00,2477774,5192.50,均線持續上升，顯示多頭趨勢
SMA,3008,大立光,4575.00,4740431,4465.00,均線持續上升，顯示多頭趨勢
SMA,3443,創意,4390.00,2175518,4267.50,均線持續上升，顯示多頭趨勢
SMA,3653,健策,4340.00,3016143,4242.50,均線持續上升，顯示多頭趨勢
SMA,2454,聯發科,4000.00,12935125,3932.50,均線持續上升，顯示多頭趨勢
SMA,3661,世芯-KY,3610.00,2014461,3500.00,均線持續上升，顯示多頭趨勢
Momentum,6213,聯茂,341.00,26865735,110.00,動能指標上升，顯示市場買氣強勁
Momentum,8039,台虹,220.00,7676388,110.00,動能指標上升，顯示市場買氣強勁
Momentum,7610,聯友金屬-創,1595.00,268832,110.00,動能指標上升，顯示市場買氣強勁
Momentum,2465,麗臺,85.80,3001815,110.00,動能指標上升，顯示市場買氣強勁
Momentum,6799,來頡,87.00,457014,109.99,動能指標上升，顯示市場買氣強勁
Momentum,6770,力積電,66.10,240808216,109.98,動能指標上升，顯示市場買氣強勁
Momentum,6269,台郡,61.70,6285859,109.98,動能指標上升，顯示市場買氣強勁
Momentum,3032,偉訓,87.10,2465806,109.97,動能指標上升，顯示市場買氣強勁
Momentum,6451,訊芯-KY,430.00,1938530,109.97,動能指標上升，顯示市場買氣強勁
Momentum,2489,瑞軒,33.10,23176014,109.97,動能指標上升，顯示市場買氣強勁
ChipRatio,00685L,群益臺灣加權正2,11.12,424393251,4243.93,籌碼集中度提升，顯示主力介入
ChipRatio,3481,群創,47.80,421661010,4216.61,籌碼集中度提升，顯示主力介入
ChipRatio,00631L,元大台灣50正2,34.15,392064353,3920.64,籌碼集中度提升，顯示主力介入
ChipRatio,00403A,主動統一升級50,9.81,337665326,3376.65,籌碼集中度提升，顯示主力介入
ChipRatio,00632R,元大台灣50反1,10.30,318683169,3186.83,籌碼集中度提升，顯示主力介入
ChipRatio,2303,聯電,122.00,279502812,2795.03,籌碼集中度提升，顯示主力介入
ChipRatio,00981A,主動統一台股增長,28.46,240838183,2408.38,籌碼集中度提升，顯示主力介入
