技術指標,股票代號,名稱,價格,成交量,指標值,說明
RSI,2241,艾姆勒,34.55,7645254,47.46,RSI 低於 30，可能即將反彈
RSI,00715L,期街口布蘭特正2,51.00,20736499,47.78,RSI 低於 30，可能即將反彈
RSI,6225,天瀚,24.00,27675,48.00,RSI 低於 30，可能即將反彈
RSI,6831,邁科,742.00,2188736,48.43,RSI 低於 30，可能即將反彈
RSI,2424,隴華,12.50,215364,48.45,RSI 低於 30，可能即將反彈
RSI,2351,順德,207.50,12661395,48.54,RSI 低於 30，可能即將反彈
RSI,6515,穎崴,8665.00,685628,48.72,RSI 低於 30，可能即將反彈
RSI,6550,北極星藥業-KY,13.50,8254253,48.74,RSI 低於 30，可能即將反彈
RSI,3024,憶聲,14.80,3698605,48.76,RSI 低於 30，可能即將反彈
RSI,00642U,期元大S&P石油,27.68,7624391,48.78,RSI 低於 30，可能即將反彈
KD,2353,宏碁,35.20,75474874,10.00,KD 指標大於 80，可能形成黃金交叉
KD,6806,森崴能源,6.71,17317026,10.00,KD 指標大於 80，可能形成黃金交叉
KD,3229,晟鈦,49.50,1166361,10.00,KD 指標大於 80，可能形成黃金交叉
KD,6669,緯穎,5445.00,3282663,10.00,KD 指標大於 80，可能形成黃金交叉
KD,8454,富邦媒,231.00,3691482,10.00,KD 指標大於 80，可能形成黃金交叉
KD,3532,台勝科,319.00,1580500,10.00,KD 指標大於 80，可能形成黃金交叉
KD,3346,麗清,21.45,924121,10.00,KD 指標大於 80，可能形成黃金交叉
KD,4739,康普,108.00,6774903,9.98,KD 指標大於 80，可能形成黃金交叉
KD,7711,永擎,402.50,1213577,9.97,KD 指標大於 80，可能形成黃金交叉
KD,2357,華碩,761.00,13953540,9.97,KD 指標大於 80，可能形成黃金交叉
MACD,7769,鴻勁,8260.00,1880557,560.00,MACD 大於 0，可能進入上升趨勢
MACD,6669,緯穎,5445.00,3282663,495.00,MACD 大於 0，可能進入上升趨勢
MACD,2059,川湖,5065.00,839930,365.00,MACD 大於 0，可能進入上升趨勢
MACD,6805,富世達,1930.00,4063304,165.00,MACD 大於 0，可能進入上升趨勢
MACD,3533,嘉澤,2650.00,1613542,165.00,MACD 大於 0，可能進入上升趨勢
MACD,7610,聯友金屬-創,1475.00,338129,130.00,MACD 大於 0，可能進入上升趨勢
MACD,3661,世芯-KY,4415.00,2199066,115.00,MACD 大於 0，可能進入上升趨勢
MACD,6531,愛普*,1190.00,13570160,95.00,MACD 大於 0，可能進入上升趨勢
MACD,3008,大立光,3515.00,1477877,90.00,MACD 大於 0，可能進入上升趨勢
MACD,3017,奇鋐,2665.00,9351169,85.00,MACD 大於 0，可能進入上升趨勢
SMA,6515,穎崴,8665.00,685628,8892.50,均線持續上升，顯示多頭趨勢
SMA,7769,鴻勁,8260.00,1880557,7980.00,均線持續上升，顯示多頭趨勢
SMA,6669,緯穎,5445.00,3282663,5197.50,均線持續上升，顯示多頭趨勢
SMA,2383,台光電,5120.00,3687942,5087.50,均線持續上升，顯示多頭趨勢
SMA,2059,川湖,5065.00,839930,4882.50,均線持續上升，顯示多頭趨勢
SMA,3443,創意,4670.00,7153455,4630.00,均線持續上升，顯示多頭趨勢
SMA,2454,聯發科,4310.00,23109791,4360.00,均線持續上升，顯示多頭趨勢
SMA,3661,世芯-KY,4415.00,2199066,4357.50,均線持續上升，顯示多頭趨勢
SMA,3653,健策,3545.00,2343319,3522.50,均線持續上升，顯示多頭趨勢
SMA,3008,大立光,3515.00,1477877,3470.00,均線持續上升，顯示多頭趨勢
Momentum,3229,晟鈦,49.50,1166361,110.00,動能指標上升，顯示市場買氣強勁
Momentum,6669,緯穎,5445.00,3282663,110.00,動能指標上升，顯示市場買氣強勁
Momentum,8454,富邦媒,231.00,3691482,110.00,動能指標上升，顯示市場買氣強勁
Momentum,3532,台勝科,319.00,1580500,110.00,動能指標上升，顯示市場買氣強勁
Momentum,6806,森崴能源,6.71,17317026,110.00,動能指標上升，顯示市場買氣強勁
Momentum,2353,宏碁,35.20,75474874,110.00,動能指標上升，顯示市場買氣強勁
Momentum,3346,麗清,21.45,924121,110.00,動能指標上升，顯示市場買氣強勁
Momentum,4739,康普,108.00,6774903,109.98,動能指標上升，顯示市場買氣強勁
Momentum,7711,永擎,402.50,1213577,109.97,動能指標上升，顯示市場買氣強勁
Momentum,2357,華碩,761.00,13953540,109.97,動能指標上升，顯示市場買氣強勁
ChipRatio,3481,群創,51.00,897327645,8973.28,籌碼集中度提升，顯示主力介入
ChipRatio,6770,力積電,88.70,829646406,8296.46,籌碼集中度提升，顯示主力介入
ChipRatio,2324,仁寶,36.70,709500533,7095.01,籌碼集中度提升，顯示主力介入
ChipRatio,2409,友達,23.00,481574851,4815.75,籌碼集中度提升，顯示主力介入
ChipRatio,00403A,主動統一升級50,10.70,466117885,4661.18,籌碼集中度提升，顯示主力介入
ChipRatio,2303,聯電,144.50,366515715,3665.16,籌碼集中度提升，顯示主力介入
ChipRatio,1402,遠東新,25.65,330333051,3303.33,籌碼集中度提升，顯示主力介入
ChipRatio,2610,華航,19.10,314468608,3144.69,籌碼集中度提升，顯示主力介入
ChipRatio,2317,鴻海,289.00,289511198,2895.11,籌碼集中度提升，顯示主力介入
ChipRatio,6116,彩晶,17.10,289351189,2893.51,籌碼集中度提升，顯示主力介入
Bollinger,00664R,國泰臺灣加權反1,1.67,32956686,-0.52%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00676R,富邦臺灣加權反1,5.69,11677440,-0.39%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00632R,元大台灣50反1,10.35,169913997,-0.27%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,2845,遠東銀,11.85,11510053,0.20%,貼近布林下軌，落入超賣區間
Bollinger,2633,台灣高鐵,24.85,222475014,0.46%,貼近布林下軌，落入超賣區間
Bollinger,00953B,群益優選非投等債,9.58,43375099,0.78%,貼近布林下軌，落入超賣區間
Bollinger,2884,玉山金,30.95,119510199,0.83%,貼近布林下軌，落入超賣區間
Bollinger,2867,三商壽,7.52,11342143,0.88%,貼近布林下軌，落入超賣區間
Bollinger,9904,寶成,25.45,12333549,0.90%,貼近布林下軌，落入超賣區間
Bollinger,2812,台中銀,18.45,18546027,1.07%,貼近布林下軌，落入超賣區間
