技術指標,股票代號,名稱,價格,成交量,指標值,說明
RSI,1905,華紙,16.70,15228359,47.38,RSI 低於 30，可能即將反彈
RSI,4960,誠美材,21.90,36751340,47.40,RSI 低於 30，可能即將反彈
RSI,1906,寶隆,12.70,4531378,47.74,RSI 低於 30，可能即將反彈
RSI,1323,永裕,21.20,1412510,47.86,RSI 低於 30，可能即將反彈
RSI,1589,永冠-KY,6.15,1905289,48.24,RSI 低於 30，可能即將反彈
RSI,00715L,期街口布蘭特正2,58.90,26843677,48.54,RSI 低於 30，可能即將反彈
RSI,1909,榮成,10.15,11440270,48.56,RSI 低於 30，可能即將反彈
RSI,1304,台聚,17.25,59234326,48.59,RSI 低於 30，可能即將反彈
RSI,00673R,期元大S&P原油反1,17.01,16559236,48.66,RSI 低於 30，可能即將反彈
RSI,1324,地球,11.35,1380740,48.71,RSI 低於 30，可能即將反彈
KD,02001L,富邦蘋果正二N,64.15,56000,10.70,KD 指標大於 80，可能形成黃金交叉
KD,2383,台光電,2860.00,3039597,10.00,KD 指標大於 80，可能形成黃金交叉
KD,8271,宇瞻,143.00,956089,10.00,KD 指標大於 80，可能形成黃金交叉
KD,6805,富世達,1925.00,1021962,10.00,KD 指標大於 80，可能形成黃金交叉
KD,2368,金像電,946.00,7499563,10.00,KD 指標大於 80，可能形成黃金交叉
KD,2409,友達,15.95,206249608,10.00,KD 指標大於 80，可能形成黃金交叉
KD,4906,正文,39.65,114141049,9.99,KD 指標大於 80，可能形成黃金交叉
KD,7769,鴻勁,3855.00,1151088,9.99,KD 指標大於 80，可能形成黃金交叉
KD,6919,康霈*,94.90,38089875,9.97,KD 指標大於 80，可能形成黃金交叉
KD,5484,慧友,44.70,1513788,9.96,KD 指標大於 80，可能形成黃金交叉
MACD,7769,鴻勁,3855.00,1151088,350.00,MACD 大於 0，可能進入上升趨勢
MACD,2059,川湖,3455.00,796891,280.00,MACD 大於 0，可能進入上升趨勢
MACD,2383,台光電,2860.00,3039597,260.00,MACD 大於 0，可能進入上升趨勢
MACD,3661,世芯-KY,2730.00,1696004,245.00,MACD 大於 0，可能進入上升趨勢
MACD,3443,創意,2355.00,1949221,190.00,MACD 大於 0，可能進入上升趨勢
MACD,6805,富世達,1925.00,1021962,175.00,MACD 大於 0，可能進入上升趨勢
MACD,3665,貿聯-KY,1910.00,2712701,170.00,MACD 大於 0，可能進入上升趨勢
MACD,3653,健策,3950.00,1416825,155.00,MACD 大於 0，可能進入上升趨勢
MACD,2345,智邦,1660.00,4304379,150.00,MACD 大於 0，可能進入上升趨勢
MACD,2360,致茂,1610.00,4415071,145.00,MACD 大於 0，可能進入上升趨勢
SMA,6515,穎崴,7290.00,245732,7220.00,均線持續上升，顯示多頭趨勢
SMA,3653,健策,3950.00,1416825,3872.50,均線持續上升，顯示多頭趨勢
SMA,7769,鴻勁,3855.00,1151088,3680.00,均線持續上升，顯示多頭趨勢
SMA,6669,緯穎,3420.00,1394118,3360.00,均線持續上升，顯示多頭趨勢
SMA,2059,川湖,3455.00,796891,3315.00,均線持續上升，顯示多頭趨勢
SMA,2383,台光電,2860.00,3039597,2730.00,均線持續上升，顯示多頭趨勢
SMA,3661,世芯-KY,2730.00,1696004,2607.50,均線持續上升，顯示多頭趨勢
SMA,3443,創意,2355.00,1949221,2260.00,均線持續上升，顯示多頭趨勢
SMA,3008,大立光,2190.00,375366,2172.50,均線持續上升，顯示多頭趨勢
SMA,3533,嘉澤,2125.00,2564867,2087.50,均線持續上升，顯示多頭趨勢
Momentum,02001L,富邦蘋果正二N,64.15,56000,110.70,動能指標上升，顯示市場買氣強勁
Momentum,2383,台光電,2860.00,3039597,110.00,動能指標上升，顯示市場買氣強勁
Momentum,8271,宇瞻,143.00,956089,110.00,動能指標上升，顯示市場買氣強勁
Momentum,6805,富世達,1925.00,1021962,110.00,動能指標上升，顯示市場買氣強勁
Momentum,2368,金像電,946.00,7499563,110.00,動能指標上升，顯示市場買氣強勁
Momentum,2409,友達,15.95,206249608,110.00,動能指標上升，顯示市場買氣強勁
Momentum,4906,正文,39.65,114141049,109.99,動能指標上升，顯示市場買氣強勁
Momentum,7769,鴻勁,3855.00,1151088,109.99,動能指標上升，顯示市場買氣強勁
Momentum,6919,康霈*,94.90,38089875,109.97,動能指標上升，顯示市場買氣強勁
Momentum,5484,慧友,44.70,1513788,109.96,動能指標上升，顯示市場買氣強勁
ChipRatio,3481,群創,25.05,328715661,3287.16,籌碼集中度提升，顯示主力介入
ChipRatio,00981A,主動統一台股增長,20.66,252173694,2521.74,籌碼集中度提升，顯示主力介入
ChipRatio,2409,友達,15.95,206249608,2062.50,籌碼集中度提升，顯示主力介入
ChipRatio,2344,華邦電,93.10,205567931,2055.68,籌碼集中度提升，顯示主力介入
ChipRatio,00632R,元大台灣50反1,14.14,198369724,1983.70,籌碼集中度提升，顯示主力介入
ChipRatio,00631L,元大台灣50正2,21.00,195388347,1953.88,籌碼集中度提升，顯示主力介入
ChipRatio,009816,凱基台灣TOP50,10.66,157221352,1572.21,籌碼集中度提升，顯示主力介入
ChipRatio,6770,力積電,54.90,148151777,1481.52,籌碼集中度提升，顯示主力介入
ChipRatio,0050,元大台灣50,75.45,130698663,1306.99,籌碼集中度提升，顯示主力介入
ChipRatio,2408,南亞科,211.00,121908452,1219.08,籌碼集中度提升，顯示主力介入
