技術指標,股票代號,名稱,價格,成交量,指標值,說明
RSI,1711,永光,33.75,36475281,47.37,RSI 低於 30，可能即將反彈
RSI,3054,立萬利,60.70,794926,47.38,RSI 低於 30，可能即將反彈
RSI,6806,森崴能源,31.30,1668629,47.39,RSI 低於 30，可能即將反彈
RSI,3712,永崴投控,17.75,1128305,47.40,RSI 低於 30，可能即將反彈
RSI,1435,中福,14.75,14516,47.43,RSI 低於 30，可能即將反彈
RSI,2314,台揚,15.30,405763,47.44,RSI 低於 30，可能即將反彈
RSI,00673R,期元大S&P原油反1,14.80,52708000,47.74,RSI 低於 30，可能即將反彈
RSI,5222,全訊,112.00,1699167,47.76,RSI 低於 30，可能即將反彈
RSI,3714,富采,49.65,64481920,47.81,RSI 低於 30，可能即將反彈
RSI,4906,正文,36.45,76229322,48.12,RSI 低於 30，可能即將反彈
KD,6213,聯茂,187.00,26964783,10.00,KD 指標大於 80，可能形成黃金交叉
KD,3167,大量,490.00,7050218,9.99,KD 指標大於 80，可能形成黃金交叉
KD,6451,訊芯-KY,325.00,8928962,9.98,KD 指標大於 80，可能形成黃金交叉
KD,3583,辛耘,507.00,2536924,9.98,KD 指標大於 80，可能形成黃金交叉
KD,8438,昶昕,78.30,7190968,9.97,KD 指標大於 80，可能形成黃金交叉
KD,8374,羅昇,71.80,292710,9.95,KD 指標大於 80，可能形成黃金交叉
KD,2417,圓剛,37.60,2378792,9.94,KD 指標大於 80，可能形成黃金交叉
KD,3669,圓展,35.95,170100,9.94,KD 指標大於 80，可能形成黃金交叉
KD,2489,瑞軒,35.40,59320644,9.94,KD 指標大於 80，可能形成黃金交叉
KD,6715,嘉基,343.00,3011786,9.94,KD 指標大於 80，可能形成黃金交叉
MACD,6515,穎崴,7100.00,237223,495.00,MACD 大於 0，可能進入上升趨勢
MACD,7769,鴻勁,4010.00,920706,175.00,MACD 大於 0，可能進入上升趨勢
MACD,7822,倍利科,1740.00,1169881,125.00,MACD 大於 0，可能進入上升趨勢
MACD,2383,台光電,2885.00,3251323,100.00,MACD 大於 0，可能進入上升趨勢
MACD,6442,光聖,2095.00,2764302,95.00,MACD 大於 0，可能進入上升趨勢
MACD,7750,新代,1430.00,368809,90.00,MACD 大於 0，可能進入上升趨勢
MACD,2308,台達電,1515.00,10238572,85.00,MACD 大於 0，可能進入上升趨勢
MACD,3665,貿聯-KY,1990.00,2812049,75.00,MACD 大於 0，可能進入上升趨勢
MACD,8046,南電,624.00,23582646,56.00,MACD 大於 0，可能進入上升趨勢
MACD,3653,健策,3760.00,1859509,50.00,MACD 大於 0，可能進入上升趨勢
SMA,6515,穎崴,7100.00,237223,6852.50,均線持續上升，顯示多頭趨勢
SMA,7769,鴻勁,4010.00,920706,3922.50,均線持續上升，顯示多頭趨勢
SMA,3653,健策,3760.00,1859509,3735.00,均線持續上升，顯示多頭趨勢
SMA,6669,緯穎,3395.00,966320,3402.50,均線持續上升，顯示多頭趨勢
SMA,2059,川湖,3175.00,525557,3260.00,均線持續上升，顯示多頭趨勢
SMA,2383,台光電,2885.00,3251323,2835.00,均線持續上升，顯示多頭趨勢
SMA,3661,世芯-KY,2705.00,1339834,2705.00,均線持續上升，顯示多頭趨勢
SMA,3443,創意,2365.00,971552,2342.50,均線持續上升，顯示多頭趨勢
SMA,3008,大立光,2170.00,515868,2155.00,均線持續上升，顯示多頭趨勢
SMA,3017,奇鋐,2030.00,4473019,2050.00,均線持續上升，顯示多頭趨勢
Momentum,6213,聯茂,187.00,26964783,110.00,動能指標上升，顯示市場買氣強勁
Momentum,3167,大量,490.00,7050218,109.99,動能指標上升，顯示市場買氣強勁
Momentum,6451,訊芯-KY,325.00,8928962,109.98,動能指標上升，顯示市場買氣強勁
Momentum,3583,辛耘,507.00,2536924,109.98,動能指標上升，顯示市場買氣強勁
Momentum,8438,昶昕,78.30,7190968,109.97,動能指標上升，顯示市場買氣強勁
Momentum,8374,羅昇,71.80,292710,109.95,動能指標上升，顯示市場買氣強勁
Momentum,2417,圓剛,37.60,2378792,109.94,動能指標上升，顯示市場買氣強勁
Momentum,3669,圓展,35.95,170100,109.94,動能指標上升，顯示市場買氣強勁
Momentum,2489,瑞軒,35.40,59320644,109.94,動能指標上升，顯示市場買氣強勁
Momentum,6715,嘉基,343.00,3011786,109.94,動能指標上升，顯示市場買氣強勁
ChipRatio,2409,友達,16.25,343798881,3437.99,籌碼集中度提升，顯示主力介入
ChipRatio,3481,群創,24.05,179826978,1798.27,籌碼集中度提升，顯示主力介入
ChipRatio,2344,華邦電,89.40,169816458,1698.16,籌碼集中度提升，顯示主力介入
ChipRatio,2303,聯電,58.30,164604452,1646.04,籌碼集中度提升，顯示主力介入
ChipRatio,00981A,主動統一台股增長,20.74,145929529,1459.30,籌碼集中度提升，顯示主力介入
ChipRatio,00631L,元大台灣50正2,20.65,132678677,1326.79,籌碼集中度提升，顯示主力介入
ChipRatio,2313,華通,275.00,110531184,1105.31,籌碼集中度提升，顯示主力介入
ChipRatio,00632R,元大台灣50反1,14.23,101263348,1012.63,籌碼集中度提升，顯示主力介入
ChipRatio,009816,凱基台灣TOP50,10.68,96954388,969.54,籌碼集中度提升，顯示主力介入
ChipRatio,6770,力積電,54.00,96302858,963.03,籌碼集中度提升，顯示主力介入
