技術指標,股票代號,名稱,價格,成交量,指標值,說明
RSI,9136,巨騰-DR,9.86,3762579,47.38,RSI 低於 30，可能即將反彈
RSI,6830,汎銓,434.50,5130657,47.83,RSI 低於 30，可能即將反彈
RSI,3049,精金,12.75,31835452,47.93,RSI 低於 30，可能即將反彈
RSI,3576,聯合再生,23.25,73539680,48.19,RSI 低於 30，可能即將反彈
RSI,6908,宏碁遊戲-創,42.10,152179,48.34,RSI 低於 30，可能即將反彈
RSI,9933,中鼎,36.15,12970383,48.39,RSI 低於 30，可能即將反彈
RSI,9929,秋雨,11.50,35152,48.42,RSI 低於 30，可能即將反彈
RSI,1589,永冠-KY,7.20,554105,48.45,RSI 低於 30，可能即將反彈
RSI,6770,力積電,59.20,222663654,48.52,RSI 低於 30，可能即將反彈
RSI,6919,康霈*,81.20,15721198,48.68,RSI 低於 30，可能即將反彈
KD,4949,有成精密,70.40,5637872,10.00,KD 指標大於 80，可能形成黃金交叉
KD,1905,華紙,15.40,63599467,10.00,KD 指標大於 80，可能形成黃金交叉
KD,3715,定穎投控,203.50,76656668,10.00,KD 指標大於 80，可能形成黃金交叉
KD,7780,大研生醫*,22.00,4583521,10.00,KD 指標大於 80，可能形成黃金交叉
KD,3550,聯穎,19.25,3500554,10.00,KD 指標大於 80，可能形成黃金交叉
KD,2313,華通,270.00,156245171,9.98,KD 指標大於 80，可能形成黃金交叉
KD,4919,新唐,102.50,28648372,9.98,KD 指標大於 80，可能形成黃金交叉
KD,2484,希華,30.90,14208542,9.96,KD 指標大於 80，可能形成黃金交叉
KD,1723,中碳,80.70,4762797,9.95,KD 指標大於 80，可能形成黃金交叉
KD,6451,訊芯-KY,365.00,2593859,9.94,KD 指標大於 80，可能形成黃金交叉
MACD,3653,健策,4040.00,1269685,100.00,MACD 大於 0，可能進入上升趨勢
MACD,3563,牧德,829.00,5065684,45.00,MACD 大於 0，可能進入上升趨勢
MACD,3665,貿聯-KY,1860.00,2600079,45.00,MACD 大於 0，可能進入上升趨勢
MACD,6442,光聖,2115.00,2494783,35.00,MACD 大於 0，可能進入上升趨勢
MACD,6451,訊芯-KY,365.00,2593859,33.00,MACD 大於 0，可能進入上升趨勢
MACD,2313,華通,270.00,156245171,24.50,MACD 大於 0，可能進入上升趨勢
MACD,6944,兆聯實業,800.00,834542,23.00,MACD 大於 0，可能進入上升趨勢
MACD,3167,大量,372.00,1192090,22.50,MACD 大於 0，可能進入上升趨勢
MACD,6715,嘉基,344.00,224732,22.00,MACD 大於 0，可能進入上升趨勢
MACD,5292,華懋,253.50,1890120,19.00,MACD 大於 0，可能進入上升趨勢
SMA,6515,穎崴,7915.00,88631,8030.00,均線持續上升，顯示多頭趨勢
SMA,3653,健策,4040.00,1269685,3990.00,均線持續上升，顯示多頭趨勢
SMA,7769,鴻勁,3790.00,723957,3820.00,均線持續上升，顯示多頭趨勢
SMA,2059,川湖,3600.00,425023,3607.50,均線持續上升，顯示多頭趨勢
SMA,6669,緯穎,3395.00,2008054,3430.00,均線持續上升，顯示多頭趨勢
SMA,3661,世芯-KY,3040.00,1588909,3052.50,均線持續上升，顯示多頭趨勢
SMA,2383,台光電,2910.00,2066364,2927.50,均線持續上升，顯示多頭趨勢
SMA,3443,創意,2460.00,1460106,2500.00,均線持續上升，顯示多頭趨勢
SMA,3533,嘉澤,2260.00,1881243,2265.00,均線持續上升，顯示多頭趨勢
SMA,3017,奇鋐,2195.00,5491400,2235.00,均線持續上升，顯示多頭趨勢
Momentum,3715,定穎投控,203.50,76656668,110.00,動能指標上升，顯示市場買氣強勁
Momentum,1905,華紙,15.40,63599467,110.00,動能指標上升，顯示市場買氣強勁
Momentum,7780,大研生醫*,22.00,4583521,110.00,動能指標上升，顯示市場買氣強勁
Momentum,3550,聯穎,19.25,3500554,110.00,動能指標上升，顯示市場買氣強勁
Momentum,4949,有成精密,70.40,5637872,110.00,動能指標上升，顯示市場買氣強勁
Momentum,2313,華通,270.00,156245171,109.98,動能指標上升，顯示市場買氣強勁
Momentum,4919,新唐,102.50,28648372,109.98,動能指標上升，顯示市場買氣強勁
Momentum,2484,希華,30.90,14208542,109.96,動能指標上升，顯示市場買氣強勁
Momentum,1723,中碳,80.70,4762797,109.95,動能指標上升，顯示市場買氣強勁
Momentum,6451,訊芯-KY,365.00,2593859,109.94,動能指標上升，顯示市場買氣強勁
ChipRatio,2367,燿華,78.20,341703020,3417.03,籌碼集中度提升，顯示主力介入
ChipRatio,6770,力積電,59.20,222663654,2226.64,籌碼集中度提升，顯示主力介入
ChipRatio,00981A,主動統一台股增長,20.84,175705220,1757.05,籌碼集中度提升，顯示主力介入
ChipRatio,3481,群創,24.80,174519266,1745.19,籌碼集中度提升，顯示主力介入
ChipRatio,2344,華邦電,92.40,159719227,1597.19,籌碼集中度提升，顯示主力介入
ChipRatio,2313,華通,270.00,156245171,1562.45,籌碼集中度提升，顯示主力介入
ChipRatio,009816,凱基台灣TOP50,10.67,145897803,1458.98,籌碼集中度提升，顯示主力介入
ChipRatio,00711B,復華彭博新興債,15.86,134012671,1340.13,籌碼集中度提升，顯示主力介入
ChipRatio,2408,南亞科,219.50,133271176,1332.71,籌碼集中度提升，顯示主力介入
ChipRatio,00632R,元大台灣50反1,14.24,116490803,1164.91,籌碼集中度提升，顯示主力介入
