技術指標,股票代號,名稱,價格,成交量,指標值,說明
RSI,6278,台表科,166.50,14563041,47.37,RSI 低於 30，可能即將反彈
RSI,3017,奇鋐,2435.00,11438234,47.37,RSI 低於 30，可能即將反彈
RSI,2455,全新,348.00,5242738,47.38,RSI 低於 30，可能即將反彈
RSI,6830,汎銓,878.00,3250118,47.38,RSI 低於 30，可能即將反彈
RSI,3653,健策,4305.00,920109,47.39,RSI 低於 30，可能即將反彈
RSI,6949,沛爾生醫-創,702.00,753474,47.40,RSI 低於 30，可能即將反彈
RSI,6456,GIS-KY,72.90,18343677,47.46,RSI 低於 30，可能即將反彈
RSI,6405,悅城,55.60,3854151,47.52,RSI 低於 30，可能即將反彈
RSI,3042,晶技,150.50,20181936,47.63,RSI 低於 30，可能即將反彈
RSI,2313,華通,250.00,105195489,47.66,RSI 低於 30，可能即將反彈
KD,6108,競國,22.00,10594363,10.00,KD 指標大於 80，可能形成黃金交叉
KD,3661,世芯-KY,4565.00,3304638,10.00,KD 指標大於 80，可能形成黃金交叉
KD,2303,聯電,91.40,256466477,9.99,KD 指標大於 80，可能形成黃金交叉
KD,3033,威健,42.40,51739018,9.99,KD 指標大於 80，可能形成黃金交叉
KD,3054,立萬利,73.80,1700425,9.99,KD 指標大於 80，可能形成黃金交叉
KD,1809,中釉,34.15,19148538,9.98,KD 指標大於 80，可能形成黃金交叉
KD,6283,淳安,24.25,1538198,9.98,KD 指標大於 80，可能形成黃金交叉
KD,4764,雙鍵,342.00,3707590,9.97,KD 指標大於 80，可能形成黃金交叉
KD,3094,聯傑,30.35,7112616,9.96,KD 指標大於 80，可能形成黃金交叉
KD,6224,聚鼎,88.30,4669463,9.96,KD 指標大於 80，可能形成黃金交叉
MACD,3661,世芯-KY,4565.00,3304638,415.00,MACD 大於 0，可能進入上升趨勢
MACD,2454,聯發科,3430.00,39638460,275.00,MACD 大於 0，可能進入上升趨勢
MACD,2059,川湖,4400.00,1317410,260.00,MACD 大於 0，可能進入上升趨勢
MACD,3533,嘉澤,2735.00,2293213,245.00,MACD 大於 0，可能進入上升趨勢
MACD,2383,台光電,4950.00,3737170,220.00,MACD 大於 0，可能進入上升趨勢
MACD,6669,緯穎,4970.00,2694820,215.00,MACD 大於 0，可能進入上升趨勢
MACD,3443,創意,4955.00,4890790,120.00,MACD 大於 0，可能進入上升趨勢
MACD,2360,致茂,2345.00,6415650,110.00,MACD 大於 0，可能進入上升趨勢
MACD,7769,鴻勁,5705.00,1442242,105.00,MACD 大於 0，可能進入上升趨勢
MACD,6515,穎崴,10130.00,490717,75.00,MACD 大於 0，可能進入上升趨勢
SMA,6515,穎崴,10130.00,490717,10092.50,均線持續上升，顯示多頭趨勢
SMA,7769,鴻勁,5705.00,1442242,5652.50,均線持續上升，顯示多頭趨勢
SMA,3443,創意,4955.00,4890790,4895.00,均線持續上升，顯示多頭趨勢
SMA,6669,緯穎,4970.00,2694820,4862.50,均線持續上升，顯示多頭趨勢
SMA,2383,台光電,4950.00,3737170,4840.00,均線持續上升，顯示多頭趨勢
SMA,3653,健策,4305.00,920109,4542.50,均線持續上升，顯示多頭趨勢
SMA,3661,世芯-KY,4565.00,3304638,4357.50,均線持續上升，顯示多頭趨勢
SMA,2059,川湖,4400.00,1317410,4270.00,均線持續上升，顯示多頭趨勢
SMA,2454,聯發科,3430.00,39638460,3292.50,均線持續上升，顯示多頭趨勢
SMA,3665,貿聯-KY,2745.00,6251547,2810.00,均線持續上升，顯示多頭趨勢
Momentum,6108,競國,22.00,10594363,110.00,動能指標上升，顯示市場買氣強勁
Momentum,3661,世芯-KY,4565.00,3304638,110.00,動能指標上升，顯示市場買氣強勁
Momentum,2303,聯電,91.40,256466477,109.99,動能指標上升，顯示市場買氣強勁
Momentum,3033,威健,42.40,51739018,109.99,動能指標上升，顯示市場買氣強勁
Momentum,3054,立萬利,73.80,1700425,109.99,動能指標上升，顯示市場買氣強勁
Momentum,1809,中釉,34.15,19148538,109.98,動能指標上升，顯示市場買氣強勁
Momentum,6283,淳安,24.25,1538198,109.98,動能指標上升，顯示市場買氣強勁
Momentum,4764,雙鍵,342.00,3707590,109.97,動能指標上升，顯示市場買氣強勁
