技術指標,股票代號,名稱,價格,成交量,指標值,說明
RSI,2923,鼎固-KY,36.90,498182,47.37,RSI 低於 30，可能即將反彈
RSI,5269,祥碩,1305.00,1375024,47.37,RSI 低於 30，可能即將反彈
RSI,2337,旺宏,91.80,94668252,47.37,RSI 低於 30，可能即將反彈
RSI,2332,友訊,21.60,47598600,47.37,RSI 低於 30，可能即將反彈
RSI,6226,光鼎,20.30,40652847,47.37,RSI 低於 30，可能即將反彈
RSI,2492,華新科,198.50,4859472,47.37,RSI 低於 30，可能即將反彈
RSI,8039,台虹,158.00,36623427,47.38,RSI 低於 30，可能即將反彈
RSI,8261,富鼎,158.00,8071883,47.38,RSI 低於 30，可能即將反彈
RSI,6243,迅杰,46.10,3821820,47.38,RSI 低於 30，可能即將反彈
RSI,2327,國巨*,456.50,106828585,47.38,RSI 低於 30，可能即將反彈
KD,3543,州巧,30.05,2195412,9.87,KD 指標大於 80，可能形成黃金交叉
KD,00715L,期街口布蘭特正2,48.26,10982824,8.67,KD 指標大於 80，可能形成黃金交叉
KD,6202,盛群,48.60,7787732,7.88,KD 指標大於 80，可能形成黃金交叉
KD,2303,聯電,110.00,376328814,7.32,KD 指標大於 80，可能形成黃金交叉
KD,6120,達運,12.40,9555434,6.90,KD 指標大於 80，可能形成黃金交叉
KD,2207,和泰車,551.00,1726129,6.17,KD 指標大於 80，可能形成黃金交叉
KD,6902,GOGOLOOK,120.00,78150,5.73,KD 指標大於 80，可能形成黃金交叉
KD,2383,台光電,4315.00,5459758,5.24,KD 指標大於 80，可能形成黃金交叉
KD,3443,創意,3460.00,3078508,5.01,KD 指標大於 80，可能形成黃金交叉
KD,8101,華冠,12.80,1187,4.92,KD 指標大於 80，可能形成黃金交叉
MACD,2383,台光電,4315.00,5459758,215.00,MACD 大於 0，可能進入上升趨勢
MACD,3443,創意,3460.00,3078508,165.00,MACD 大於 0，可能進入上升趨勢
MACD,2454,聯發科,3235.00,14125689,85.00,MACD 大於 0，可能進入上升趨勢
MACD,2360,致茂,1910.00,5148465,75.00,MACD 大於 0，可能進入上升趨勢
MACD,2308,台達電,1530.00,22598605,35.00,MACD 大於 0，可能進入上升趨勢
MACD,2207,和泰車,551.00,1726129,32.00,MACD 大於 0，可能進入上升趨勢
MACD,3037,欣興,716.00,51045032,28.00,MACD 大於 0，可能進入上升趨勢
MACD,1590,亞德客-KY,1340.00,1253398,15.00,MACD 大於 0，可能進入上升趨勢
MACD,3017,奇鋐,2110.00,4483632,15.00,MACD 大於 0，可能進入上升趨勢
MACD,1476,儒鴻,352.00,4057671,13.50,MACD 大於 0，可能進入上升趨勢
SMA,2059,川湖,7140.00,732344,7142.50,均線持續上升，顯示多頭趨勢
SMA,7769,鴻勁,5620.00,1628115,5620.00,均線持續上升，顯示多頭趨勢
SMA,6515,穎崴,5290.00,565636,5352.50,均線持續上升，顯示多頭趨勢
SMA,6669,緯穎,4900.00,2283686,5017.50,均線持續上升，顯示多頭趨勢
SMA,2383,台光電,4315.00,5459758,4207.50,均線持續上升，顯示多頭趨勢
SMA,3008,大立光,3715.00,2897129,3782.50,均線持續上升，顯示多頭趨勢
SMA,3443,創意,3460.00,3078508,3377.50,均線持續上升，顯示多頭趨勢
SMA,3653,健策,3135.00,1698046,3222.50,均線持續上升，顯示多頭趨勢
SMA,2454,聯發科,3235.00,14125689,3192.50,均線持續上升，顯示多頭趨勢
SMA,3661,世芯-KY,2785.00,3156750,2795.00,均線持續上升，顯示多頭趨勢
Momentum,3543,州巧,30.05,2195412,109.87,動能指標上升，顯示市場買氣強勁
Momentum,00715L,期街口布蘭特正2,48.26,10982824,108.67,動能指標上升，顯示市場買氣強勁
Momentum,6202,盛群,48.60,7787732,107.88,動能指標上升，顯示市場買氣強勁
Momentum,2303,聯電,110.00,376328814,107.32,動能指標上升，顯示市場買氣強勁
Momentum,6120,達運,12.40,9555434,106.90,動能指標上升，顯示市場買氣強勁
Momentum,2207,和泰車,551.00,1726129,106.17,動能指標上升，顯示市場買氣強勁
Momentum,6902,GOGOLOOK,120.00,78150,105.73,動能指標上升，顯示市場買氣強勁
Momentum,2383,台光電,4315.00,5459758,105.24,動能指標上升，顯示市場買氣強勁
Momentum,3443,創意,3460.00,3078508,105.01,動能指標上升，顯示市場買氣強勁
Momentum,8101,華冠,12.80,1187,104.92,動能指標上升，顯示市場買氣強勁
ChipRatio,3481,群創,41.40,510925571,5109.26,籌碼集中度提升，顯示主力介入
ChipRatio,00685L,群益臺灣加權正2,9.16,510733849,5107.34,籌碼集中度提升，顯示主力介入
ChipRatio,00981A,主動統一台股增長,23.76,491586640,4915.87,籌碼集中度提升，顯示主力介入
ChipRatio,00631L,元大台灣50正2,28.38,458059437,4580.59,籌碼集中度提升，顯示主力介入
ChipRatio,00403A,主動統一升級50,8.47,436120282,4361.20,籌碼集中度提升，顯示主力介入
ChipRatio,00632R,元大台灣50反1,11.49,378216127,3782.16,籌碼集中度提升，顯示主力介入
ChipRatio,2303,聯電,110.00,376328814,3763.29,籌碼集中度提升，顯示主力介入
ChipRatio,0050,元大台灣50,93.50,297963128,2979.63,籌碼集中度提升，顯示主力介入
ChipRatio,009816,凱基台灣TOP50,13.41,252119748,2521.20,籌碼集中度提升，顯示主力介入
ChipRatio,00991A,主動復華未來50,14.01,225301111,2253.01,籌碼集中度提升，顯示主力介入
Bollinger,2344,華邦電,118.50,211417971,-5.14%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,2337,旺宏,91.80,94668252,-5.00%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,2313,華通,154.00,40573893,-4.43%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,6285,啟碁,204.00,9826228,-4.00%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,2486,一詮,171.00,14132972,-3.99%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,3035,智原,150.50,11081627,-3.39%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,2408,南亞科,328.00,120154208,-3.34%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,8150,南茂,66.00,43913300,-3.22%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,6239,力成,214.50,24864427,-2.91%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,6531,愛普*,607.00,9513602,-2.82%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
