技術指標,股票代號,名稱,價格,成交量,指標值,說明
RSI,4977,眾達-KY,243.50,15512412,47.37,RSI 低於 30，可能即將反彈
RSI,3661,世芯-KY,4780.00,3657852,47.37,RSI 低於 30，可能即將反彈
RSI,5388,中磊,79.40,19282992,47.37,RSI 低於 30，可能即將反彈
RSI,4960,誠美材,34.35,27702048,47.38,RSI 低於 30，可能即將反彈
RSI,3653,健策,3530.00,1282165,47.38,RSI 低於 30，可能即將反彈
RSI,6141,柏承,28.55,1607242,47.39,RSI 低於 30，可能即將反彈
RSI,7750,新代,2765.00,1114810,47.39,RSI 低於 30，可能即將反彈
RSI,4949,有成精密,89.00,4656148,47.39,RSI 低於 30，可能即將反彈
RSI,3665,貿聯-KY,2500.00,1079450,47.39,RSI 低於 30，可能即將反彈
RSI,2301,光寶科,211.50,45474703,47.42,RSI 低於 30，可能即將反彈
KD,1762,中化生,37.95,830433,10.00,KD 指標大於 80，可能形成黃金交叉
KD,2377,微星,115.50,102610630,10.00,KD 指標大於 80，可能形成黃金交叉
KD,4912,聯德控股-KY,104.50,2678624,10.00,KD 指標大於 80，可能形成黃金交叉
KD,6446,藥華藥,782.00,7395909,9.99,KD 指標大於 80，可能形成黃金交叉
KD,2460,建通,35.25,2500804,9.98,KD 指標大於 80，可能形成黃金交叉
KD,3044,健鼎,529.00,12239777,9.98,KD 指標大於 80，可能形成黃金交叉
KD,5215,科嘉-KY,46.30,1497829,9.98,KD 指標大於 80，可能形成黃金交叉
KD,2302,麗正,26.00,17592583,9.94,KD 指標大於 80，可能形成黃金交叉
KD,6831,邁科,688.00,2851443,9.90,KD 指標大於 80，可能形成黃金交叉
KD,3673,TPK-KY,66.60,27239377,9.90,KD 指標大於 80，可能形成黃金交叉
MACD,7769,鴻勁,7440.00,2412372,570.00,MACD 大於 0，可能進入上升趨勢
MACD,6446,藥華藥,782.00,7395909,71.00,MACD 大於 0，可能進入上升趨勢
MACD,3017,奇鋐,2585.00,6267261,65.00,MACD 大於 0，可能進入上升趨勢
MACD,7610,聯友金屬-創,858.00,963950,63.00,MACD 大於 0，可能進入上升趨勢
MACD,6831,邁科,688.00,2851443,62.00,MACD 大於 0，可能進入上升趨勢
MACD,3008,大立光,2850.00,4369632,55.00,MACD 大於 0，可能進入上升趨勢
MACD,3044,健鼎,529.00,12239777,48.00,MACD 大於 0，可能進入上升趨勢
MACD,4958,臻鼎-KY,442.50,72787309,35.50,MACD 大於 0，可能進入上升趨勢
MACD,2404,漢唐,1025.00,8636856,32.00,MACD 大於 0，可能進入上升趨勢
MACD,2383,台光電,4930.00,1933684,30.00,MACD 大於 0，可能進入上升趨勢
SMA,6515,穎崴,9875.00,393298,9912.50,均線持續上升，顯示多頭趨勢
SMA,7769,鴻勁,7440.00,2412372,7155.00,均線持續上升，顯示多頭趨勢
SMA,6669,緯穎,5580.00,2928103,5685.00,均線持續上升，顯示多頭趨勢
SMA,3443,創意,5330.00,2747701,5450.00,均線持續上升，顯示多頭趨勢
SMA,2059,川湖,5250.00,419234,5347.50,均線持續上升，顯示多頭趨勢
SMA,3661,世芯-KY,4780.00,3657852,5045.00,均線持續上升，顯示多頭趨勢
SMA,2383,台光電,4930.00,1933684,4915.00,均線持續上升，顯示多頭趨勢
SMA,3653,健策,3530.00,1282165,3725.00,均線持續上升，顯示多頭趨勢
SMA,2454,聯發科,3495.00,9694046,3597.50,均線持續上升，顯示多頭趨勢
SMA,7750,新代,2765.00,1114810,2917.50,均線持續上升，顯示多頭趨勢
Momentum,2377,微星,115.50,102610630,110.00,動能指標上升，顯示市場買氣強勁
Momentum,1762,中化生,37.95,830433,110.00,動能指標上升，顯示市場買氣強勁
Momentum,4912,聯德控股-KY,104.50,2678624,110.00,動能指標上升，顯示市場買氣強勁
Momentum,6446,藥華藥,782.00,7395909,109.99,動能指標上升，顯示市場買氣強勁
Momentum,2460,建通,35.25,2500804,109.98,動能指標上升，顯示市場買氣強勁
Momentum,3044,健鼎,529.00,12239777,109.98,動能指標上升，顯示市場買氣強勁
Momentum,5215,科嘉-KY,46.30,1497829,109.98,動能指標上升，顯示市場買氣強勁
Momentum,2302,麗正,26.00,17592583,109.94,動能指標上升，顯示市場買氣強勁
Momentum,6831,邁科,688.00,2851443,109.90,動能指標上升，顯示市場買氣強勁
Momentum,3673,TPK-KY,66.60,27239377,109.90,動能指標上升，顯示市場買氣強勁
ChipRatio,00403A,主動統一升級50,10.18,3902221403,39022.21,籌碼集中度提升，顯示主力介入
